OID_UA_10|GEOID_UA_10|NAMELSAD_UA_10|AREALAND_UA_10|AREAWATER_UA_10|MTFCC_UA_10|FUNCSTAT_UA_10|OID_UA_20|GEOID_UA_20|NAMELSAD_UA_20|AREALAND_UA_20|AREAWATER_UA_20|MTFCC_UA_20|FUNCSTAT_UA_20|AREALAND_PART|AREAWATER_PART
27040311422547|54199|Manteo, NC Urban Cluster|11754259|9205260|G3500|S|27070311422547|54199|Manteo, NC Urban Area|13654693|159277|G3500|S|11728061|73782
27040191443081|54226|Manti, UT Urban Cluster|4208550|0|G3500|S||||||||4208550|0
27040120459480|54253|Many, LA Urban Cluster|6114696|0|G3500|S||||||||6114696|0
27040359361898|54280|Maquoketa, IA Urban Cluster|7252854|0|G3500|S||||||||229668|0
27040359361898|54280|Maquoketa, IA Urban Cluster|7252854|0|G3500|S|27070359361898|54280|Maquoketa, IA Urban Area|9788754|16593|G3500|S|7023186|0
270404485564472|54295|Marana West, AZ Urban Cluster|7697944|0|G3500|S||||||||1885880|0
270404485564472|54295|Marana West, AZ Urban Cluster|7697944|0|G3500|S|270704485564472|54295|Marana, AZ Urban Area|8432271|0|G3500|S|5812064|0
27040355825806|54307|Marathon, FL Urban Cluster|21282126|944668|G3500|S||||||||6919380|283056
27040355825806|54307|Marathon, FL Urban Cluster|21282126|944668|G3500|S|27070355825806|54307|Marathon, FL Urban Area|14362899|5189961|G3500|S|14362746|661612
27040248193032|54334|Marble Falls, TX Urban Cluster|9359659|68649|G3500|S||||||||304959|0
27040248193032|54334|Marble Falls, TX Urban Cluster|9359659|68649|G3500|S|27070248193032|54334|Marble Falls, TX Urban Area|14286889|522664|G3500|S|9054700|68649
270401208201405|54388|Marengo, IL Urban Cluster|9239556|0|G3500|S||||||||249830|0
270401208201405|54388|Marengo, IL Urban Cluster|9239556|0|G3500|S|270701208201405|54388|Marengo, IL Urban Area|9864690|0|G3500|S|8989726|0
2704045148391|54415|Marianna, AR Urban Cluster|5556594|0|G3500|S||||||||5556594|0
2704087286059|54442|Marianna, FL Urban Cluster|13967159|19055|G3500|S||||||||3832187|0
2704087286059|54442|Marianna, FL Urban Cluster|13967159|19055|G3500|S|2707087286059|54442|Marianna, FL Urban Area|11257335|19055|G3500|S|10134972|19055
2704094623309|54469|Maricao, PR Urban Cluster|3384313|220|G3500|S||||||||3384313|220
270404485564457|54477|Maricopa, AZ Urban Cluster|35381269|128906|G3500|S||||||||5617947|7440
270404485564457|54477|Maricopa, AZ Urban Cluster|35381269|128906|G3500|S|270704485564457|54477|Maricopa, AZ Urban Area|34187863|182664|G3500|S|29763322|121466
270404485566721|54486|Marietta, OH--WV Urban Cluster|46569082|2905790|G3500|S||||||||16063741|1467014
270404485566721|54486|Marietta, OH--WV Urban Cluster|46569082|2905790|G3500|S|270704485566721|54486|Marietta, OH--WV Urban Area|35104150|1592877|G3500|S|30505341|1438776
27040231317996|54496|Marinette--Menominee, WI--MI Urban Cluster|24463287|1241316|G3500|S||||||||241889|155614
27040231317996|54496|Marinette--Menominee, WI--MI Urban Cluster|24463287|1241316|G3500|S|27070231317996|54496|Marinette--Menominee, WI--MI Urban Area|38302038|1895498|G3500|S|24221398|1085702
2704066247352|54577|Marion, IN Urban Cluster|58679641|215302|G3500|S||||||||8522511|31218
2704066247352|54577|Marion, IN Urban Cluster|58679641|215302|G3500|S|2707066247352|54577|Marion, IN Urban Area|56623179|195380|G3500|S|50157130|184084
27040141939498|54604|Marion, KY Urban Cluster|4321172|17832|G3500|S||||||||4321172|17832
27040324619841|54631|Marion, NC Urban Cluster|40800045|182887|G3500|S||||||||12925609|56762
27040324619841|54631|Marion, NC Urban Cluster|40800045|182887|G3500|S|27070324619841|54631|Marion, NC Urban Area|35333959|128055|G3500|S|27874436|126125
27040346204231|54658|Marion, OH Urban Cluster|71878075|141562|G3500|S||||||||26753985|47413
27040346204231|54658|Marion, OH Urban Cluster|71878075|141562|G3500|S|27070346204231|54658|Marion, OH Urban Area|47637380|237368|G3500|S|45124090|94149
27040239775980|54685|Marion, SC Urban Cluster|11627854|0|G3500|S||||||||1334658|0
27040239775980|54685|Marion, SC Urban Cluster|11627854|0|G3500|S|27070239775980|54685|Marion, SC Urban Area|14064797|0|G3500|S|10293196|0
27040300638212|54712|Marion, VA Urban Cluster|15408304|55472|G3500|S||||||||1127777|3919
27040300638212|54712|Marion, VA Urban Cluster|15408304|55472|G3500|S|27070300638212|54712|Marion, VA Urban Area|18565599|74859|G3500|S|14280527|51553
27040263883366|54739|Marion Oaks, FL Urban Cluster|37121004|16200|G3500|S||||||||797126|0
27040263883366|54739|Marion Oaks, FL Urban Cluster|37121004|16200|G3500|S|27070263883366|54739|Marion Oaks, FL Urban Area|42289206|16200|G3500|S|36323878|16200
270404485566092|54778|Marks, MS Urban Cluster|6337642|0|G3500|S||||||||6337642|0
27040118362044|54793|Marksville, LA Urban Cluster|16338498|0|G3500|S||||||||1596984|0
27040118362044|54793|Marksville, LA Urban Cluster|16338498|0|G3500|S|27070118362044|54793|Marksville, LA Urban Area|16607947|0|G3500|S|14741514|0
27040205677958|54820|Marlin, TX Urban Cluster|9883945|156854|G3500|S||||||||919546|44524
27040205677958|54820|Marlin, TX Urban Cluster|9883945|156854|G3500|S|27070205677958|54820|Marlin, TX Urban Area|10625487|114571|G3500|S|8964399|112330
27040704078982|54847|Marlow, OK Urban Cluster|4742190|0|G3500|S||||||||4742190|0
27040305291465|54874|Marquette, MI Urban Cluster|40576481|1303255|G3500|S||||||||13172569|1190042
27040305291465|54874|Marquette, MI Urban Cluster|40576481|1303255|G3500|S|27070305291465|54874|Marquette, MI Urban Area|32869181|132763|G3500|S|27403912|113213
27040348756803|54901|Marseilles, IL Urban Cluster|5244644|122522|G3500|S||||||||225842|122522
27040348756803|54901|Marseilles, IL Urban Cluster|5244644|122522|G3500|S|27070348756803|54901|Marseilles, IL Urban Area|6194521|0|G3500|S|5018802|0
27040176835303|54928|Marshall, IL Urban Cluster|6292950|0|G3500|S||||||||6292950|0
27040495653586|54955|Marshall, MI Urban Cluster|11827697|74885|G3500|S||||||||1749925|0
27040495653586|54955|Marshall, MI Urban Cluster|11827697|74885|G3500|S|27070495653586|54955|Marshall, MI Urban Area|11888158|76114|G3500|S|10077772|74885
27040230269313|54982|Marshall, MN Urban Cluster|17757687|0|G3500|S||||||||1397069|0
27040230269313|54982|Marshall, MN Urban Cluster|17757687|0|G3500|S|27070230269313|54982|Marshall, MN Urban Area|21477700|0|G3500|S|16360618|0
27040307899502|55009|Marshall, MO Urban Cluster|16060427|121174|G3500|S||||||||1485629|0
27040307899502|55009|Marshall, MO Urban Cluster|16060427|121174|G3500|S|27070307899502|55009|Marshall, MO Urban Area|17649776|186755|G3500|S|14574798|121174
27040720249614|55036|Marshall, TX Urban Cluster|47048121|54941|G3500|S||||||||9290842|0
27040720249614|55036|Marshall, TX Urban Cluster|47048121|54941|G3500|S|27070720249614|55036|Marshall, TX Urban Area|41867103|54941|G3500|S|37757279|54941
27040689279997|55063|Marshall, WI Urban Cluster|3640040|187143|G3500|S||||||||3640040|187143
27040494796907|55090|Marshalltown, IA Urban Cluster|29701693|21405|G3500|S||||||||4621005|21405
27040494796907|55090|Marshalltown, IA Urban Cluster|29701693|21405|G3500|S|27070494796907|55090|Marshalltown, IA Urban Area|31333179|26069|G3500|S|25080688|0
27040312187915|55117|Marshfield, MO Urban Cluster|10917472|5589|G3500|S||||||||486019|0
27040312187915|55117|Marshfield, MO Urban Cluster|10917472|5589|G3500|S|27070312187915|55117|Marshfield, MO Urban Area|13821165|8211|G3500|S|10431453|5589
27040451876840|55144|Marshfield, WI Urban Cluster|30852237|70991|G3500|S||||||||5638535|70991
27040451876840|55144|Marshfield, WI Urban Cluster|30852237|70991|G3500|S|27070451876840|55144|Marshfield, WI Urban Area|29188732|0|G3500|S|25213702|0
27040238965649|55171|Martin, TN Urban Cluster|23081247|44697|G3500|S||||||||5776598|44697
27040238965649|55171|Martin, TN Urban Cluster|23081247|44697|G3500|S|27070238965649|55171|Martin, TN Urban Area|20815305|0|G3500|S|17304649|0
27040207563513|55198|Martinsburg, PA Urban Cluster|5032269|0|G3500|S||||||||5032269|0
27040269118144|55225|Martinsville, IN Urban Cluster|16655225|251151|G3500|S||||||||4362826|74824
27040269118144|55225|Martinsville, IN Urban Cluster|16655225|251151|G3500|S|27070269118144|55225|Martinsville, IN Urban Area|15990759|485132|G3500|S|12292399|176327
27040243265006|55252|Martinsville, VA Urban Cluster|109980125|622521|G3500|S||||||||22813273|402089
27040243265006|55252|Martinsville, VA Urban Cluster|109980125|622521|G3500|S|27070243265006|55252|Martinsville, VA Urban Area|103051287|220432|G3500|S|87166852|220432
2704068281511|55279|Marysville, KS Urban Cluster|3914028|1738|G3500|S||||||||3914028|1738
27040376162014|55306|Marysville, OH Urban Cluster|26711943|335296|G3500|S||||||||1473987|55288
27040376162014|55306|Marysville, OH Urban Cluster|26711943|335296|G3500|S|27070376162014|55306|Marysville, OH Urban Area|29932053|385525|G3500|S|25237956|280008
27040922092255|55333|Marysville, WA Urbanized Area|211846224|8433119|G3500|S||||||||54795600|3689764
27040922092255|55333|Marysville, WA Urbanized Area|211846224|8433119|G3500|S|27070922092255|55333|Marysville, WA Urban Area|175597979|4885337|G3500|S|157050624|4743355
27040409825291|55360|Maryville, MO Urban Cluster|14006153|81971|G3500|S||||||||1348211|67632
27040409825291|55360|Maryville, MO Urban Cluster|14006153|81971|G3500|S|27070409825291|55360|Maryville, MO Urban Area|14538667|14339|G3500|S|12657942|14339
270404485565112|55375|Mascoutah, IL Urban Cluster|7558606|11488|G3500|S||||||||35384|0
270404485565112|55375|Mascoutah, IL Urban Cluster|7558606|11488|G3500|S|270704485565112|55375|Mascoutah, IL Urban Area|8316671|140230|G3500|S|7523222|11488
27040161631494|55414|Mason City, IA Urban Cluster|41147984|770651|G3500|S||||||||6468197|77215
27040161631494|55414|Mason City, IA Urban Cluster|41147984|770651|G3500|S|27070161631494|55414|Mason City, IA Urban Area|37986222|709358|G3500|S|34679787|693436
27040762800666|55441|Masontown, PA Urban Cluster|6834214|0|G3500|S||||||||6834214|0
27040698174937|55468|Massena, NY Urban Cluster|15806243|685926|G3500|S||||||||1213656|0
27040698174937|55468|Massena, NY Urban Cluster|15806243|685926|G3500|S|27070698174937|55468|Massena, NY Urban Area|15975506|856771|G3500|S|14592587|685926
27040409069361|55495|Mathis, TX Urban Cluster|10353823|25897|G3500|S||||||||2676712|25897
27040409069361|55495|Mathis, TX Urban Cluster|10353823|25897|G3500|S|27070409069361|55495|Mathis, TX Urban Area|8399920|0|G3500|S|7677111|0
27040249613538|55522|Mattawa, WA Urban Cluster|1649924|0|G3500|S||||||||1649924|0
27040175658940|55576|Mattoon, IL Urban Cluster|27581096|57190|G3500|S||||||||6975963|10535
27040175658940|55576|Mattoon, IL Urban Cluster|27581096|57190|G3500|S|27070175658940|55576|Mattoon, IL Urban Area|21610579|46655|G3500|S|20605133|46655
27040227518542|55603|Mauldin--Simpsonville, SC Urbanized Area|216429676|1337028|G3500|S||||||||11504193|116592
27040227518542|55603|Mauldin--Simpsonville, SC Urbanized Area|216429676|1337028|G3500|S|27070227518542|55603|Mauldin--Simpsonville, SC Urban Area|262115104|2197725|G3500|S|204925483|1220436
27040451171562|55684|Mauston, WI Urban Cluster|6589828|0|G3500|S||||||||6589828|0
2704083815379|55738|Mayagüez, PR Urbanized Area|139285596|81499|G3500|S||||||||22651449|1366
2704083815379|55738|Mayagüez, PR Urbanized Area|139285596|81499|G3500|S|2707083815379|55738|Mayagüez, PR Urban Area|129874694|88016|G3500|S|116634147|80133
270404485568284|55750|Maybrook, NY Urban Cluster|2303412|0|G3500|S||||||||151448|0
270404485568284|55750|Maybrook, NY Urban Cluster|2303412|0|G3500|S|270704485568276|91252|Walden, NY Urban Area|29945842|237638|G3500|S|2151964|0
27040147256640|55765|Mayfield, KY Urban Cluster|19652007|128595|G3500|S||||||||2154435|41852
27040147256640|55765|Mayfield, KY Urban Cluster|19652007|128595|G3500|S|27070147256640|55765|Mayfield, KY Urban Area|24373241|157581|G3500|S|17497572|86743
27040355362946|55792|Mayodan, NC Urban Cluster|9010198|20003|G3500|S||||||||597296|0
27040355362946|55792|Mayodan, NC Urban Cluster|9010198|20003|G3500|S|27070355362946|55792|Mayodan, NC Urban Area|11895807|20003|G3500|S|8412902|20003
27040189481290|55819|Maysville, KY--OH Urban Cluster|19515690|376073|G3500|S||||||||3795117|144294
27040189481290|55819|Maysville, KY--OH Urban Cluster|19515690|376073|G3500|S|27070189481290|55819|Maysville, KY--OH Urban Area|23205815|3909454|G3500|S|15720573|231779
270401917192236|55846|Mayville, WI Urban Cluster|6095364|230041|G3500|S||||||||16843|3992
270401917192236|55846|Mayville, WI Urban Cluster|6095364|230041|G3500|S|270701917192236|55846|Mayville, WI Urban Area|7103720|227057|G3500|S|6078521|226049
270404485566269|55860|Mazomanie, WI Urban Cluster|4696478|67911|G3500|S||||||||4696478|67911
27040470689637|55900|Meadville, PA Urban Cluster|46506700|117594|G3500|S||||||||7997993|101036
27040470689637|55900|Meadville, PA Urban Cluster|46506700|117594|G3500|S|2707032391317907|19639|Conneaut Lakeshore, PA Urban Area|9758926|3850135|G3500|S|6806171|0
27040470689637|55900|Meadville, PA Urban Cluster|46506700|117594|G3500|S|27070470689637|55900|Meadville, PA Urban Area|40818923|16558|G3500|S|31702536|16558
27040435571724|55927|Mecca, CA Urban Cluster|10107939|0|G3500|S||||||||8527547|0
27040435571724|55927|Mecca, CA Urban Cluster|10107939|0|G3500|S|27070435571724|55927|Mecca, CA Urban Area|1621795|0|G3500|S|1580392|0
27040261405060|55981|Medford, OR Urbanized Area|167826999|646618|G3500|S||||||||21364080|273249
27040261405060|55981|Medford, OR Urbanized Area|167826999|646618|G3500|S|27070261405060|55981|Medford, OR Urban Area|163221156|392704|G3500|S|146462919|373369
27040241348681|56008|Medford, WI Urban Cluster|6647956|74100|G3500|S||||||||135351|0
27040241348681|56008|Medford, WI Urban Cluster|6647956|74100|G3500|S|27070241348681|56008|Medford, WI Urban Area|7851984|74100|G3500|S|6512605|74100
270404485566712|56023|Medical Lake, WA Urban Cluster|5244243|496996|G3500|S||||||||5244243|496996
27040106179831|56035|Medina, NY Urban Cluster|12990567|169724|G3500|S||||||||5196168|13538
27040106179831|56035|Medina, NY Urban Cluster|12990567|169724|G3500|S|27070106179831|56035|Medina, NY Urban Area|7914029|187468|G3500|S|7794399|156186
270404485565691|56072|Medina, TN Urban Cluster|6270248|40425|G3500|S||||||||6270248|40425
27040422047058|56089|Melrose, MN Urban Cluster|3401807|310676|G3500|S||||||||3401807|310676
2704085951578|56116|Memphis, TN--MS--AR Urbanized Area|1287904404|9460987|G3500|S||||||||79159111|596227
2704085951578|56116|Memphis, TN--MS--AR Urbanized Area|1287904404|9460987|G3500|S|2707085951578|56116|Memphis, TN--MS--AR Urban Area|1272376010|9237649|G3500|S|1183227500|8864760
2704085951578|56116|Memphis, TN--MS--AR Urbanized Area|1287904404|9460987|G3500|S|2707032391317895|57319|Millington, TN Urban Area|32863738|40648|G3500|S|25517793|0
27040540854913|56143|Mena, AR Urban Cluster|12314479|93553|G3500|S||||||||258790|88
27040540854913|56143|Mena, AR Urban Cluster|12314479|93553|G3500|S|27070540854913|56143|Mena, AR Urban Area|18052240|120057|G3500|S|12055689|93465
27040149005960|56170|Mendota, CA Urban Cluster|5267159|8333|G3500|S||||||||987711|0
27040149005960|56170|Mendota, CA Urban Cluster|5267159|8333|G3500|S|27070149005960|56170|Mendota, CA Urban Area|11041564|8333|G3500|S|4279448|8333
27040348756805|56197|Mendota, IL Urban Cluster|7296855|70458|G3500|S||||||||358669|0
27040348756805|56197|Mendota, IL Urban Cluster|7296855|70458|G3500|S|27070348756805|56197|Mendota, IL Urban Area|7384990|70458|G3500|S|6938186|70458
27040585511785|56224|Menomonie, WI Urban Cluster|30159246|4438867|G3500|S||||||||4715680|309856
27040585511785|56224|Menomonie, WI Urban Cluster|30159246|4438867|G3500|S|27070585511785|56224|Menomonie, WI Urban Area|27518962|4140556|G3500|S|25443566|4129011
27040353815851|56251|Merced, CA Urbanized Area|122953531|11735|G3500|S||||||||20156884|0
27040353815851|56251|Merced, CA Urbanized Area|122953531|11735|G3500|S|27070353815851|56251|Merced, CA Urban Area|111568397|30577|G3500|S|102796647|11735
27040280896896|56278|Mercer, PA Urban Cluster|3934401|0|G3500|S||||||||3934401|0
27040106876055|56305|Meridian, MS Urban Cluster|83661840|863509|G3500|S||||||||10353354|443210
27040106876055|56305|Meridian, MS Urban Cluster|83661840|863509|G3500|S|27070106876055|56305|Meridian, MS Urban Area|76345986|420299|G3500|S|73308486|420299
27040228682271|56359|Merrill, WI Urban Cluster|18367308|1360029|G3500|S||||||||2884572|330160
27040228682271|56359|Merrill, WI Urban Cluster|18367308|1360029|G3500|S|27070228682271|56359|Merrill, WI Urban Area|19472053|1654604|G3500|S|15482736|1029869
27040364540779|56386|Mescalero Park, TX Urban Cluster|11086101|0|G3500|S||||||||11086101|0
27040679602438|56413|Mesquite, NV--AZ Urban Cluster|19898187|0|G3500|S||||||||2012196|0
27040679602438|56413|Mesquite, NV--AZ Urban Cluster|19898187|0|G3500|S|27070679602438|56413|Mesquite, NV--AZ Urban Area|25823275|0|G3500|S|17885991|0
27040375385555|56440|Metamora, IL Urban Cluster|5380392|9658|G3500|S||||||||5380392|9658
27040153128385|56467|Metropolis, IL Urban Cluster|8733305|10270|G3500|S||||||||1234383|3537
27040153128385|56467|Metropolis, IL Urban Cluster|8733305|10270|G3500|S|27070153128385|56467|Metropolis, IL Urban Area|7738971|6733|G3500|S|7498922|6733
27040359180799|56494|Metter, GA Urban Cluster|7812903|42158|G3500|S||||||||7812903|42158
27040476694407|56521|Mexia, TX Urban Cluster|11787792|66039|G3500|S||||||||1984236|8684
27040476694407|56521|Mexia, TX Urban Cluster|11787792|66039|G3500|S|27070476694407|56521|Mexia, TX Urban Area|11631870|83451|G3500|S|9803556|57355
27040234962532|56548|Mexico, MO Urban Cluster|15122935|51277|G3500|S||||||||312730|0
27040234962532|56548|Mexico, MO Urban Cluster|15122935|51277|G3500|S|27070234962532|56548|Mexico, MO Urban Area|17383043|155206|G3500|S|14810205|51277
27040305514037|56575|Meyersdale, PA Urban Cluster|4050972|0|G3500|S||||||||4050972|0
27040354285387|56602|Miami, FL Urbanized Area|3177138995|222863436|G3500|S||||||||108717980|7436238
27040354285387|56602|Miami, FL Urbanized Area|3177138995|222863436|G3500|S|27070354285387|56602|Miami--Fort Lauderdale, FL Urban Area|3222398623|227048874|G3500|S|3067055474|215408483
27040354285387|56602|Miami, FL Urbanized Area|3177138995|222863436|G3500|S|27070354285388|71479|Port St. Lucie, FL Urban Area|580755409|113599199|G3500|S|1365541|18715
